file_path,line_number,code_snippet,category,severity,suggested_token_name,suggested_replacement_snippet,justification
BabciaTobiasz/Features/Settings/SettingsView.swift,126,".padding(.horizontal, 4)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Settings/SettingsView.swift,138,.foregroundStyle(.tertiary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Settings/SettingsView.swift,140,".padding(.vertical, 4)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Settings/SettingsView.swift,149,".padding(.horizontal, 4)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Settings/SettingsView.swift,152,VStack(spacing: 16) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Settings/SettingsView.swift,162,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Settings/SettingsView.swift,165,.foregroundStyle(.tertiary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Settings/SettingsView.swift,177,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Settings/TapoQuickAddView.swift,77,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Settings/TapoQuickAddView.swift,90,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/SpotCheck/SpotCheckCards.swift,17,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/SpotCheck/SpotCheckCards.swift,34,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/SpotCheck/SpotCheckCards.swift,38,"VStack(alignment: .leading, spacing: 6) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/SpotCheck/SpotCheckCards.swift,41,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/SpotCheck/SpotCheckCards.swift,48,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/SpotCheck/SpotCheckCards.swift,71,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/SpotCheck/SpotCheckCards.swift,74,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/SpotCheck/SpotCheckCards.swift,102,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/SpotCheck/SpotCheckCards.swift,125,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/SpotCheck/SpotCheckCards.swift,132,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/SpotCheck/SpotCheckCards.swift,136,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/SpotCheck/SpotCheckCards.swift,149,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/SpotCheck/SpotCheckCards.swift,160,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/SpotCheck/SpotCheckCards.swift,171,"VStack(alignment: .leading, spacing: 6) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/SpotCheck/SpotCheckCards.swift,174,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/SpotCheck/SpotCheckCards.swift,178,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/SpotCheck/SpotCheckCards.swift,198,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/SpotCheck/SpotCheckCards.swift,205,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/SpotCheck/SpotCheckCards.swift,211,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/SpotCheck/SpotCheckCards.swift,216,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/SpotCheck/SpotCheckCards.swift,254,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/SpotCheck/SpotCheckRevealView.swift,13,VStack(spacing: 8) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/SpotCheck/SpotCheckRevealView.swift,17,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/SpotCheck/SpotCheckRevealView.swift,20,".padding(.vertical, 12)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/SpotCheck/SpotCheckView.swift,248,VStack(spacing: 6) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/SpotCheck/SpotCheckView.swift,253,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/SpotCheck/SpotCheckView.swift,259,VStack(spacing: 12) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/SpotCheck/SpotCheckView.swift,264,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/SpotCheck/SpotCheckView.swift,280,HStack(spacing: 12) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/SpotCheck/SpotCheckView.swift,283,.foregroundStyle(area.color),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/SpotCheck/SpotCheckView.swift,284,.frame(width: 28),Spacing,Medium,size.dimension,theme.size.dimension,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/SpotCheck/SpotCheckView.swift,285,"VStack(alignment: .leading, spacing: 2) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/SpotCheck/SpotCheckView.swift,290,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/SpotCheck/SpotCheckView.swift,294,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/BabciaPersonaSelectionView.swift,26,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/BabciaPersonaSelectionView.swift,34,VStack(spacing: 12) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/BabciaPersonaSelectionView.swift,41,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/BabciaPersonaSelectionView.swift,102,VStack(spacing: 12) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/BabciaPersonaSelectionView.swift,104,VStack(spacing: 4) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/BabciaPersonaSelectionView.swift,110,.foregroundStyle(accentColor),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/BabciaPersonaSelectionView.swift,114,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/BabciaPersonaSelectionView.swift,119,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/BabciaPersonaSelectionView.swift,131,".padding(.top, 8)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/BabciaPersonaSelectionView.swift,132,".padding(.leading, 8)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/BabciaPersonaSelectionView.swift,137,".padding(.top, 8)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/BabciaPersonaSelectionView.swift,138,".padding(.trailing, 8)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/BabciaPersonaSelectionView.swift,190,VStack(spacing: 12) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/BabciaPersonaSelectionView.swift,202,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/BabciaPersonaSelectionView.swift,209,"VStack(alignment: .leading, spacing: 8) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/BabciaPersonaSelectionView.swift,214,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/BabciaPersonaSelectionView.swift,222,"VStack(alignment: .leading, spacing: 8) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/BabciaPersonaSelectionView.swift,244,"accentColor.opacity(0.35),",Opacity,Medium,elevation.overlayDim,.opacity(theme.elevation.overlayDim),Literal opacity values prevent centralized control of overlays and emphasis levels.
BabciaTobiasz/Shared/Components/BabciaPersonaSelectionView.swift,258,"accentColor.opacity(0.6),",Opacity,Medium,elevation.overlayDim,.opacity(theme.elevation.overlayDim),Literal opacity values prevent centralized control of overlays and emphasis levels.
BabciaTobiasz/Shared/Components/CameraPermissionPrimerView.swift,30,HStack(spacing: 12) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/CameraPermissionPrimerView.swift,41,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/CameraPermissionPrimerView.swift,43,"VStack(alignment: .leading, spacing: 8) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/CameraPermissionPrimerView.swift,45,"HStack(alignment: .top, spacing: 10) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/CameraPermissionPrimerView.swift,49,".padding(.top, 3)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/CameraPermissionPrimerView.swift,52,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/DreamHeaderPlaceholderView.swift,27,VStack(spacing: 12) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/DreamHeaderPlaceholderView.swift,36,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/DreamHeaderPlaceholderView.swift,50,.frame(height: 260),Spacing,Medium,size.dimension,theme.size.dimension,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/ErrorView.swift,40,VStack(spacing: 20) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/ErrorView.swift,44,.foregroundStyle(iconColor),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/ErrorView.swift,48,VStack(spacing: 8) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/ErrorView.swift,55,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/ErrorView.swift,62,".padding(.vertical, 12)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/ErrorView.swift,71,HStack(spacing: 16) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/ErrorView.swift,96,".padding(.top, 8)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/ErrorView.swift,165,VStack(spacing: 20) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/ErrorView.swift,168,.foregroundStyle(.orange),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/ErrorView.swift,170,VStack(spacing: 8) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/ErrorView.swift,176,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/ErrorView.swift,188,".padding(.vertical, 12)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/ErrorView.swift,207,HStack(spacing: 12) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/ErrorView.swift,209,.foregroundStyle(.orange),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/ErrorView.swift,222,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/ErrorView.swift,230,".stroke(.orange.opacity(0.3), lineWidth: 1)",Opacity,Medium,elevation.overlayDim,.opacity(theme.elevation.overlayDim),Literal opacity values prevent centralized control of overlays and emphasis levels.
BabciaTobiasz/Shared/Components/ErrorView.swift,261,Color.black.opacity(0.4),Opacity,Medium,elevation.overlayDim,.opacity(theme.elevation.overlayDim),Literal opacity values prevent centralized control of overlays and emphasis levels.
BabciaTobiasz/Shared/Components/ErrorView.swift,282,VStack(spacing: 24) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/ErrorView.swift,302,.background(Color.gray.opacity(0.1)),Opacity,Medium,elevation.overlayDim,.opacity(theme.elevation.overlayDim),Literal opacity values prevent centralized control of overlays and emphasis levels.
BabciaTobiasz/Shared/Components/FeatureTooltip.swift,15,"VStack(alignment: .leading, spacing: 12) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/FeatureTooltip.swift,16,HStack(spacing: 10) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/FeatureTooltip.swift,33,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/FeatureTooltip.swift,39,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/FeatureTooltip.swift,45,".shadow(color: .black.opacity(0.15), radius: 20, x: 0, y: 10)",Opacity,Medium,elevation.overlayDim,.opacity(theme.elevation.overlayDim),Literal opacity values prevent centralized control of overlays and emphasis levels.
BabciaTobiasz/Shared/Components/FeatureTooltip.swift,68,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/FeatureTooltip.swift,70,".offset(x: 8, y: -8)",Spacing,Medium,motion.offset,theme.motion.offset,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/FeatureTooltip.swift,121,VStack(spacing: 40) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/FeatureTooltip.swift,125,.clipShape(RoundedRectangle(cornerRadius: 12)),Shape,Medium,shape.card,theme.shape.card,Literal radii break shape consistency and cannot be tuned globally.
BabciaTobiasz/Shared/Components/FeatureTooltip.swift,125,.clipShape(RoundedRectangle(cornerRadius: 12)),Shape,Medium,shape.card,theme.shape.card,Literal radii break shape consistency and cannot be tuned globally.
BabciaTobiasz/Shared/Components/GlassCardView.swift,146,.foregroundStyle(isProminent ? .white : .primary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/GlassCardView.swift,162,VStack(spacing: 20) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/GlassCardView.swift,164,VStack(spacing: 12) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/GlassCardView.swift,166,.font(.system(size: 40)),Typography,Medium,typography.body,.font(theme.typography.body),Hardcoded fonts and text styles bypass the typography scale and are hard to update safely.
BabciaTobiasz/Shared/Components/GlassCardView.swift,167,.foregroundStyle(.yellow),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/LoadingIndicatorView.swift,74,VStack(spacing: 16) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/LoadingIndicatorView.swift,82,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/LoadingIndicatorView.swift,91,".shadow(color: .black.opacity(0.1), radius: 10, x: 0, y: 4)",Opacity,Medium,elevation.overlayDim,.opacity(theme.elevation.overlayDim),Literal opacity values prevent centralized control of overlays and emphasis levels.
BabciaTobiasz/Shared/Components/LoadingIndicatorView.swift,152,Color.black.opacity(0.3),Opacity,Medium,elevation.overlayDim,.opacity(theme.elevation.overlayDim),Literal opacity values prevent centralized control of overlays and emphasis levels.
BabciaTobiasz/Shared/Components/LoadingIndicatorView.swift,178,".gray.opacity(0.3),",Opacity,Medium,elevation.overlayDim,.opacity(theme.elevation.overlayDim),Literal opacity values prevent centralized control of overlays and emphasis levels.
BabciaTobiasz/Shared/Components/LoadingIndicatorView.swift,179,".gray.opacity(0.1),",Opacity,Medium,elevation.overlayDim,.opacity(theme.elevation.overlayDim),Literal opacity values prevent centralized control of overlays and emphasis levels.
BabciaTobiasz/Shared/Components/LoadingIndicatorView.swift,180,.gray.opacity(0.3),Opacity,Medium,elevation.overlayDim,.opacity(theme.elevation.overlayDim),Literal opacity values prevent centralized control of overlays and emphasis levels.
BabciaTobiasz/Shared/Components/LoadingIndicatorView.swift,217,VStack(spacing: 40) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/LoadingIndicatorView.swift,219,HStack(spacing: 40) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/LoadingIndicatorView.swift,232,"VStack(alignment: .leading, spacing: 12) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/LoadingIndicatorView.swift,233,RoundedRectangle(cornerRadius: 8),Shape,Medium,shape.card,theme.shape.card,Literal radii break shape consistency and cannot be tuned globally.
BabciaTobiasz/Shared/Components/LoadingIndicatorView.swift,233,RoundedRectangle(cornerRadius: 8),Shape,Medium,shape.card,theme.shape.card,Literal radii break shape consistency and cannot be tuned globally.
BabciaTobiasz/Shared/Components/LoadingIndicatorView.swift,234,.frame(height: 20),Spacing,Medium,size.dimension,theme.size.dimension,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/LoadingIndicatorView.swift,235,RoundedRectangle(cornerRadius: 8),Shape,Medium,shape.card,theme.shape.card,Literal radii break shape consistency and cannot be tuned globally.
BabciaTobiasz/Shared/Components/LoadingIndicatorView.swift,235,RoundedRectangle(cornerRadius: 8),Shape,Medium,shape.card,theme.shape.card,Literal radii break shape consistency and cannot be tuned globally.
BabciaTobiasz/Shared/Components/LoadingIndicatorView.swift,236,".frame(width: 200, height: 16)",Spacing,Medium,size.dimension,theme.size.dimension,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/LoadingIndicatorView.swift,239,.frame(width: 300),Spacing,Medium,size.dimension,theme.size.dimension,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/LoadingIndicatorView.swift,242,.background(Color.gray.opacity(0.1)),Opacity,Medium,elevation.overlayDim,.opacity(theme.elevation.overlayDim),Literal opacity values prevent centralized control of overlays and emphasis levels.
BabciaTobiasz/Shared/Components/OnboardingCameraSetupStepView.swift,31,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/OnboardingCameraSetupStepView.swift,35,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/OnboardingCameraSetupStepView.swift,59,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/OnboardingCameraSetupStepView.swift,81,VStack(spacing: 12) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/OnboardingCameraSetupStepView.swift,88,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/OnboardingThemeSelectionStepView.swift,20,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/OnboardingThemeSelectionStepView.swift,36,VStack(spacing: 12) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/OnboardingThemeSelectionStepView.swift,43,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/OnboardingView.swift,50,VStack(spacing: 0) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/OnboardingView.swift,59,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Shared/Components/OnboardingView.swift,75,VStack(spacing: 30) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/OnboardingView.swift,77,HStack(spacing: 8) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Shared/Components/OnboardingView.swift,80,.fill(index == currentPage ? steps[currentPage].accentColor : .secondary.opacity(0.3)),Opacity,Medium,elevation.overlayDim,.opacity(theme.elevation.overlayDim),Literal opacity values prevent centralized control of overlays and emphasis levels.
BabciaTobiasz/Shared/Components/OnboardingView.swift,81,".frame(width: index == currentPage ? 24 : 8, height: 8)",Spacing,Medium,size.dimension,theme.size.dimension,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
